agency_id,agency_name,region,created_on,first_overall_sale,first_q_sale,last_q_sale,freq,mon,rec,rec_week,days_active,weeks_active,rel_freq,new_agency,rec_log,rel_freq_log,mon_log,rec_score,freq_score,mon_score,RFM
59258,SILVER SKY TRAVEL AND TOURISM ,Middle East,2022-06-03,2022-06-16,2022-10-01,2022-10-01,1,68.7,92,14,1,1,1.0,0,2.6390573296152584,0.0,4.229749199228304,1,1,1,3
19345,KILLAM TURISMO,Latin America,2018-06-26,2018-08-21,2022-10-01,2022-12-22,25,39494.87,10,2,83,12,2.0833333333333335,0,0.6931471805599453,0.7339691750802005,10.58392606903721,3,3,3,9
1773,ARABIAN LINK TRAVEL(DOHA),Middle East,2013-05-14,2013-05-22,2022-10-01,2022-12-21,44,36559.7,11,2,82,12,3.6666666666666665,0,0.6931471805599453,1.2992829841302609,10.50670181984514,2,3,3,8
8400,AL ZAIN TRAVELS,Middle East,2016-07-28,2016-07-29,2022-10-01,2022-12-29,72,29233.5,3,1,90,13,5.538461538461538,0,0.0,1.7117167615545186,10.283070590930189,3,3,3,9
1149,CONCORD TRAVEL TOURISM & TRANSPORT INTERNATIONAL(LEB),Middle East,2012-08-08,2012-09-05,2022-10-01,2022-11-28,19,15766.06,34,5,59,9,2.111111111111111,0,1.6094379124341003,0.7472144018302211,9.665614807270357,1,3,3,7
12222,BOOKOUT (TBO HOLIDAYS),Middle East,2017-05-20,2017-05-25,2022-10-01,2022-12-30,332,330099.38,2,1,91,14,23.714285714285715,0,0.0,3.1660776393012298,12.707149039620798,3,3,3,9
40716,CITRON TOURS,Middle East,2020-11-22,2021-01-12,2022-10-01,2022-11-24,2,566.03,38,6,55,8,0.25,0,1.791759469228055,-1.3862943611198906,6.338647080332114,1,1,1,3
121,AIRLINK INTERNATIONAL U.A.E,Middle East,2011-06-04,2017-08-03,2022-10-01,2022-12-29,288,252714.89,3,1,90,13,22.153846153846153,0,0.0,3.0980111226744094,12.44001721526521,3,3,3,9
400,REGENCY TRAVEL & TOURS(DOH),Middle East,2011-09-27,2013-06-05,2022-10-01,2022-12-27,85,123199.19,5,1,88,13,6.538461538461538,0,0.0,1.8777018990287797,11.721557755384618,3,3,3,9
35431,MTG GLOBAL SERVICES FZC,Middle East,2019-11-29,2020-10-22,2022-10-01,2022-12-30,259,343917.07,2,1,91,14,18.5,0,0.0,2.917770732084279,12.74815583171075,3,3,3,9
